address,in_wallet,staked,unstaking,in_terraswap_mars_ust_pair,in_astroport_mars_ust_pair,in_astroport_xmars_mars_pair,in_generator,in_apollo,in_spec,in_auction,in_council,total
terra1ph6xln05m3qpcevcjpf24a6p7e4wx6nsfgwng2,2580065,42987449,0,0,6040457,0,0,0,0,71057448,0,122665418
terra1feup3syyh4f82t5q59mvvsphywn7h47tejjap2,0,0,0,0,0,0,0,0,0,122655224,0,122655224
terra1fq94zvuaeks2e3kypvcgsyhtwpw44pt5dp0md5,0,42342978,0,0,0,0,0,0,0,80302208,0,122645186
terra1rqfsktdfa9txv70xku4zxxz25azwnuyc7twnek,0,0,0,0,0,0,0,0,0,122642114,0,122642114
terra1xw52s6km47l6mt873y75jskt0tggz3kawnuvu6,0,122584630,0,0,0,0,0,0,0,0,0,122584630
terra1p8e5vaenk9np2chzgf6f6lcw93gzjxl9h529x4,22475513,100015351,0,0,0,0,0,0,0,0,0,122490864
terra12ggsdqsjwwl2my0qj25t7jkfgnqgyq30xh7tgz,0,122433185,0,0,0,0,0,0,0,0,0,122433185
terra1u25h9wy2et8q5hzemnsl3r940rp06xgmufyk0g,122408168,0,0,0,0,0,0,0,0,0,0,122408168
terra165lv7nepapuquc6q3s9guyh8xa9k3ngnxuy5vt,0,0,0,0,0,0,0,0,0,122364334,0,122364334
terra1acesjmf9phkg8zjtj4cquvemfa7ptzrlyxywh0,122292733,0,0,0,0,0,0,0,0,0,0,122292733
terra1mrrq8sez4vzm85xlfzqmxsypen0trturh86h2j,0,74234180,0,0,0,0,0,0,0,47899848,0,122134027
terra1347krl44n2teud20fcv9ccnygs6m76un0yau7n,0,0,0,0,0,0,0,0,0,122124081,0,122124081
terra120x6ezq9vgtp4nv2xh6r7tps3w24p4qdtk6uru,0,122050484,0,0,0,0,0,0,0,0,0,122050484
terra1vzpsaaqcnec2n8he7yevjsuu65wm7y5rp7ecvk,43462686,0,0,0,0,0,0,0,0,78571342,0,122034028
terra1em38pnc33r6tk7fcar5hcmwwewaqccu8cher6t,122032477,0,0,0,0,0,0,0,0,0,0,122032477
terra1qu33kldsdlnv6que66n5t59wvm3mahl47v9zjd,0,0,0,0,0,0,0,0,0,122031595,0,122031595
terra18kdf554l3kwrtgg7dntxvehzqsa7vaydsmfn05,0,121972176,0,0,0,0,0,0,0,0,0,121972176
terra1v7j08f5nsmwhn569xtguwwuepqhs6pjlu86nuz,0,0,0,0,0,0,0,0,0,121924176,0,121924176
terra158xrnuv7r76mkaxdp4cyz6l3e99tw4xtyazekj,0,0,121907863,0,0,0,0,0,0,0,0,121907863
terra1unprnku3mhs93z6sp5wcsp8ymhdyq2zqj55enc,0,28766130,0,46338004,0,0,46709493,0,0,0,0,121813628
terra1v0kfw77gg2v03l2pkl9k5kxmwcv5gtwzpct326,121781853,0,0,0,0,0,0,0,0,0,0,121781853
terra1r46cd4qxd4rly4u7guw0te7ttmc9cukh4l4rw4,0,0,0,0,0,0,0,0,0,121554442,0,121554442
terra1un0tue44ucxsv9sqecv47utjx64xkejh9ukv65,121512364,0,0,0,0,0,0,0,0,0,0,121512364
terra1zz3quxlttylhkwvajcs9s8zsswcdl5xgh9697f,121472109,0,0,0,0,0,0,0,0,0,0,121472109
terra14h89gkfjlt006xqa8kj3xse323gtsqwdr9prnf,0,19298743,0,0,0,0,0,0,0,102167507,0,121466250
terra16708p390nmcd55qr0637c6ph7ur9ra5qfppmca,0,0,0,0,22803839,0,0,0,0,98592578,0,121396417
terra14n98cluszwwugcl64yz24ffjsljd2xqm8tlcft,0,121385054,0,0,0,0,0,0,0,0,0,121385054
terra130t9tcungs07kddzwtcse327fxtfnfjqknq9aj,0,0,0,0,0,0,0,0,0,121364572,0,121364572
terra13x5pycf26szjnq53jzks39nulysqnr552njar7,43310727,0,0,0,0,0,0,0,0,77967839,0,121278566
terra1j9tmz2u7u0wxj2yzr4xs7juuhptprat9dgrnx6,121271369,0,0,0,0,0,0,0,0,0,0,121271369
terra1u7z80uu829alhw2ztddl8x066y0zh9vq8xrrfd,41730718,0,0,0,0,0,0,0,0,79525012,0,121255730
terra1df63l2w0dkm525ueawx3v098q8rpajuc4eddd3,121211316,0,0,0,0,0,0,0,0,0,0,121211316
terra12rupnsgddej5yl3mhxq8w8l30vppk7vrqdllwg,0,0,0,0,0,0,0,0,0,121196696,0,121196696
terra1tpyha4juu6ezy677hjmqch0shqgd4mzm667skv,121193177,0,0,0,0,0,0,0,0,0,0,121193177
terra1dse249fsmesayxxyql3mj6rcy6rfz3vnqxzyeh,33455035,0,0,0,0,0,0,0,0,87674473,0,121129508
terra1wjlv4wnw4c3vzzknavu7xs5ddugd8wpj9jyaza,121099947,0,0,0,0,0,0,0,0,0,0,121099947
terra10ls39cuu7d0lxqeenfyk2j87ryq9sh66jqcu8s,120999607,0,0,0,0,0,0,0,0,0,0,120999607
terra19tgpfl8d7unvc765j39kl60wc8eg7haxhpnlww,0,120849501,0,0,0,0,0,0,0,0,0,120849501
terra1x7tu4z8skqd9xsm9jr3ppu0zsgpzk2d5mwjtk0,0,120780527,0,0,0,0,0,0,0,0,0,120780527
terra17ndrj4ems9sklhnq6mvlefcumc6r4fsy02hj3s,0,120775968,0,0,0,0,0,0,0,0,0,120775968
terra13lsvcsyq04uqnpdyhd0gdc7u03qlf6fgthv867,0,0,0,0,0,0,0,0,0,120692579,0,120692579
terra1h7eus37kvawcap2jvra88h8ehsajjguqrhfngj,354,1,0,0,0,33178783,58083993,0,0,29409100,0,120672232
terra1upwupwqyhkldstpx9tmv3t5yvhrcu6q38wu59f,120623874,0,0,0,0,0,0,0,0,0,0,120623874
terra1mfggd3dtmm9jfk5aeyw3n94fjm2nft9seqc58t,120621801,0,0,0,0,0,0,0,0,0,0,120621801
terra1k5mjy9hqtahlrs0l9jfdkll56p0s6yvufeswhe,38572609,82029865,0,0,0,0,0,0,0,0,0,120602474
terra1netu3g7pp0tcu4mpn8h2rtjday4xuua33a5jpr,120588727,0,0,0,0,0,0,0,0,0,0,120588727
terra1fwkqmeezjlu5qsgqt4cypaxn22sfta8rpvdu65,0,120575226,0,0,0,0,0,0,0,0,0,120575226
terra14wk26lm0dpmkahtch4jkvzz3sngke8ej6urnce,120457967,0,0,0,0,0,0,0,0,0,0,120457967
terra1fsqk92hgenq2rmwv6j0dl6mr3gzjh209268vtr,0,8033423,0,0,4679691,0,40767414,0,0,66963233,0,120443762
terra1g5m3wufeq4nvp6um2pjxx20zfkz6the9ptcjux,120401376,0,0,0,0,0,0,0,0,0,0,120401376
terra1qflupxmdhxr0f2g4tc5pwcklcep6nge2l099c4,0,0,0,0,0,0,120386506,0,0,0,0,120386506
terra1wutzdf26kv5r6hfymsr9dlrgzjklv4rrjkxc4e,120349350,0,0,0,0,0,0,0,0,0,0,120349350
terra1amrrlsvh5hlhd4dnjpcw7yufrn4kq5fey8a0q9,0,42285338,0,0,0,0,0,0,0,78045089,0,120330426
terra1lyeag3p2r4gvelhju6uszkq79p33h6h3d5kj3m,0,0,0,0,0,0,0,0,0,120309288,0,120309288
terra10sce4ps9zf69c9al34trsn2qa98a9xgerpafw5,0,86900259,0,0,0,0,0,0,0,33383208,0,120283467
terra1h2uspa0ctk7sj09grphqg04vwnuklkm5l0rvzn,0,120235418,0,0,0,0,0,0,0,0,0,120235418
terra1x8gj5tdlx5y9hvjkdlf35u3w5jpvpqyc6sdp69,0,120222013,0,0,0,0,0,0,0,0,0,120222013
terra1z5xnc9m8emtv92fpekr2sp2k8sq8awj3w9x736,0,120221865,0,0,0,0,0,0,0,0,0,120221865
terra1tvemuqy6gn66gm706m998uesnqawmucjx5xm97,0,120208357,0,0,0,0,0,0,0,0,0,120208357
terra1cz4a0nc6xe6u8z0gcnkkrc3yv0v7cc5cy3j45h,913411,0,0,0,0,0,47890759,0,0,71392101,0,120196272
terra1fu8h9cv4yqpgkk06zraldvvjjqd3p752j4eaxg,0,120118452,0,0,0,0,0,0,0,0,0,120118452
terra1pr8sfmcqul8q24r3mjw3075rrrtf98kf67sfxh,0,58685081,0,0,0,0,0,0,0,61431708,0,120116789
terra10sulqx67huhrfdj4tez3h26sf6qa5va3svqw3m,120114497,0,0,0,0,0,0,0,0,0,0,120114497
terra1k6wv852z6gttldsevx3tj9a6dt6lkek8ktvmsc,0,120112449,0,0,0,0,0,0,0,0,0,120112449
terra1mj6m5z4qqra3959h3lu4jdh9plp803cvk47lwl,44193363,0,0,0,38984320,0,0,0,0,36931666,0,120109349
terra1g3xv4q6wugn526zkj9az4netad6k6h9f2mke49,120094022,0,0,0,0,0,0,0,0,0,0,120094022
terra14gq4px6a3qs2pldmhxzh6k380h69vckfjwv463,120086324,0,0,0,0,0,0,0,0,0,0,120086324
terra1428y0m4epsgw3lcuhq5n0egpqengjd9djlv8ms,120075946,0,0,0,0,0,0,0,0,0,0,120075946
terra1jr2ryehe0dhfvswd0f3pss3qyfqvhkudtu7gud,120075946,0,0,0,0,0,0,0,0,0,0,120075946
terra1lxz29qh6m4xtlk4xnx4rt36an7af4ka2knakm9,120075946,0,0,0,0,0,0,0,0,0,0,120075946
terra1zsjcstj6q8g4nsjj0fvfrecac2jss0v0fnqcsw,120075946,0,0,0,0,0,0,0,0,0,0,120075946
terra1qls53jp5ux5ytxvlp90h95cx94e9j635ejevm6,119957869,0,0,0,0,0,0,0,0,0,0,119957869
terra1vqfjh9ucvn8pu0rkc74rkmt92qp8p0vmrpmdw8,0,0,0,0,0,0,0,0,0,119941499,0,119941499
terra12kuq8xqvrl8j88nzndrpk7dm9u8dmju4zujhe7,0,0,0,0,0,0,0,0,0,119863178,0,119863178
terra19u6yvsun3wel3gfelk4pwep466snutujkhemde,9661085,0,0,0,0,0,110157824,0,0,0,0,119818909
terra1hge87ar4fmjt6d2zqzd7w987vj09cfnvea3pzr,0,0,0,0,0,0,119813934,0,0,0,0,119813934
terra12vp8n72gtutyu2uynj4xqnm3zlt6ecvqt35sdn,0,0,0,0,0,0,0,0,0,119755744,0,119755744
terra1su3rhg9z2f6waqc87zw4mvn5kyfna6g6650der,119661653,0,0,0,0,0,0,0,0,0,0,119661653
terra1prjmawezlmjuwm9h8k2rkptlhnjz7crjx5qgje,9986,48759241,0,0,0,0,0,0,0,70806801,0,119576028
terra1mcevnt7azcyaurm7u48dp5chrum6mgq4739l0l,1341406,0,0,0,60321518,0,0,0,0,57904397,0,119567321
terra1jv0unlm7an8nfq7xv4rd2kmaz2g3t5zwcj68l6,0,119496485,0,0,0,0,0,0,0,0,0,119496485
terra10fj6wl2rarupyxj9n8u5sex20te69e32nn266q,0,119491124,0,0,0,0,0,0,0,0,0,119491124
terra1dz4djlys7gag56pyfsspa8uhcqkhsfz4jdmryx,0,119491124,0,0,0,0,0,0,0,0,0,119491124
terra1z8vzy2wzat676fvse4nac00xs4djcavg44vgvz,0,119490977,0,0,0,0,0,0,0,0,0,119490977
terra1l0h02myumtpur6zm5vj2jqmwqzdkds5wqnv2x8,0,119490552,0,0,0,0,0,0,0,0,0,119490552
terra1x223pkr08zy0tavj2sa4a2avytrg09f8furarm,0,119490552,0,0,0,0,0,0,0,0,0,119490552
terra1xmnyau0d6q4r8neh0sgfswk5540wg0xcfaufng,0,119481667,0,0,0,0,0,0,0,0,0,119481667
terra1z7s5lr2gescjkkscg2fhp3q098zrln4y02j5fg,0,119471693,0,0,0,0,0,0,0,0,0,119471693
terra1wk7gsrrjpy90ep5n4he5yqmnf5cvaug4s90hv9,0,119452118,0,0,0,0,0,0,0,0,0,119452118
terra14f2at52d44gyvkzen538jy36td02ta006c9uhm,0,119378958,0,0,0,0,0,0,0,0,0,119378958
terra1ncteh3f78h5t8pwt9e7crgqqmnr3vsgu4rxy7d,119345945,0,0,0,0,0,0,0,0,0,0,119345945
terra1v9wtgm28nhyttks5nczvcrgflvy93v8mn2ktze,119345945,0,0,0,0,0,0,0,0,0,0,119345945
terra15f408d3palre6qu9nc0xx4y6lcxlpl03nshnad,1925841,0,0,0,51815633,0,0,0,0,65522491,0,119263965
terra1t2r9glrhmc2658agwlnvntp9vmq644wuypu7y8,2585830,0,0,0,0,0,116644835,0,0,0,0,119230665
terra17vxe9xsrsvhj2q8q3xtwd3dye2fgfel4yw74ct,186,0,0,0,0,0,119186566,0,0,0,0,119186752
terra1cajkx4frgkv8kjgmetrqru85n5sx9d50tlea2n,0,119144758,0,0,0,0,0,0,0,0,0,119144758
terra18fy5f6ewfu86q7py36awfwv33edmjpth49agnh,50000000,0,0,0,0,0,30116484,0,0,38948890,0,119065374
terra1v0assscpun42yyhyrmct779kf6hd2sevt68cfz,0,50060823,0,0,68960105,0,0,0,0,0,0,119020928
terra1tt07hr6dwrd9l2xyyqzfhpjwtnqz0jglmucg7q,21962007,0,0,0,12800400,0,0,0,0,84228286,0,118990692
terra18d6cq75ykqtev5j82dkmp6pg0txl8xvfvxdx32,0,0,0,0,0,0,0,0,0,118975593,0,118975593
terra106zxm05fuj9dajsqx0e9gdw3km032udz2ay7ux,118972741,0,0,0,0,0,0,0,0,0,0,118972741
terra10dtjex8v70cc57v4crxnwd5er9vmx3rm7hmenp,0,0,0,0,0,0,0,0,0,118949020,0,118949020
terra1ah62tyqharc2q5lcfpwe6p8j4fxqd9vruvs8dq,0,118921376,0,0,0,0,0,0,0,0,0,118921376
terra1lkjs7m4pkntwrulsmyp7xvzhyjallfw62hr8v8,118914505,0,0,0,0,0,0,0,0,0,0,118914505
terra1frdr26ex65uvkf0yzjxwqdsnvsd998fq48935h,0,0,0,0,0,0,0,0,0,118849922,0,118849922
terra1h78v0wrkmcgaeksjzqy2vz5xp99ygzmpajpgy8,0,118848512,0,0,0,0,0,0,0,0,0,118848512
terra1vtcmxqf54ldjxpeqnxzhaa6kep8zhfd6d3gy6h,0,0,0,0,0,0,0,0,0,118808407,0,118808407
terra1nr8z2jfd022v9tqfeumqa5gsdqndewk6e3nu7m,0,118778312,0,0,0,0,0,0,0,0,0,118778312
terra13nlfn4g48nfn9gtdtszef523vmck6sqs0t6aas,103721011,15018247,0,0,0,0,0,0,0,0,0,118739258
terra1899d2ml06nxge6andpnzal09w3g38j9w80w9fq,21531053,0,0,0,4183520,0,0,0,0,93005502,0,118720075
terra15wa0qsjzedfdqwhkmt32dsdjxfshjn66y24d0g,0,0,118686541,0,0,0,0,0,0,0,0,118686541
terra1tkrsv86l0qmuz63rx2dnnmrjj7s8mg4t5v0tdt,118677101,0,0,0,0,0,0,0,0,0,0,118677101
terra1qk659qlpl83gt8ep227vqslh4lwekdv4me0kxq,118636087,0,0,0,0,0,0,0,0,0,0,118636087
terra1vx6tmzrx70ds3z5u5r2txyqrtzhrhhzamsm74a,4084163,0,0,0,0,0,0,0,0,114507192,0,118591355
terra1gncgwywuc4txynmtewud69ek5l6v3guuacnn0h,0,118590304,0,0,0,0,0,0,0,0,0,118590304
terra1qxcvu6np2v822l7a0900awxt55t473ukdfnvd3,108271478,10315455,0,0,0,0,0,0,0,0,0,118586933
terra1yn29096eh76rzzkckdg30luv56eyl2ukuy9edq,0,0,0,0,0,0,0,0,0,118586815,0,118586815
terra1waz24dy5vvnh9htgrvat7wp0p06d6z35rqm6s9,118582115,0,0,0,0,0,0,0,0,0,0,118582115
terra1t3p83824qz67v99xtsh803nnewajtayyh83rsm,0,118569475,0,0,0,0,0,0,0,0,0,118569475
terra1u7gv35k78n5k240j7gmuxshurfutjwpr6rzw9f,118566948,0,0,0,0,0,0,0,0,0,0,118566948
terra1dz28462e0f28c9k2ffxffsyyp3s8x3ehdfw2em,118473221,0,0,0,0,0,0,0,0,0,0,118473221
terra109ushyxp87puhs8ev6mt9ceqd4uvpgpcmjv40n,118410004,0,0,0,0,0,0,0,0,0,0,118410004
terra1k9g38rhwpz8xvww4e9c7rlshp860sct8u85nf3,0,118372443,0,0,0,0,0,0,0,0,0,118372443
terra1ag7tsu89uuuxa4zefyh8l048vhanv55f52q6d7,118228624,0,0,0,0,0,0,0,0,0,0,118228624
terra1jxqgvll5dyd5ylwx649hljxextd5fhp4t5vl9q,118228624,0,0,0,0,0,0,0,0,0,0,118228624
terra1z5d8hsfkuspxuvpnxkt9wf3hn0c9fgthxd68z0,118228624,0,0,0,0,0,0,0,0,0,0,118228624
terra1jypnql3ykt6c73pydfn4elhjjtvrd465arma9f,118227774,0,0,0,0,0,0,0,0,0,0,118227774
terra13sc5pxq7hw3elekg2pdtnxvt4d7z02tu2kn5ds,118209574,0,0,0,0,0,0,0,0,0,0,118209574
terra1nqhc2f0lzzr294jca8eedq54xpjw4flfz3adjl,0,71949284,0,0,0,0,29097828,0,0,17145731,0,118192843
terra1qgmad9mef7q5g4crvvnwz3qjr5znjvc5537msd,0,0,0,0,0,0,0,0,0,118174177,0,118174177
terra17g9tpu0u6hpukmvsa2uj200jmvrnl8pfdcevzl,0,118116023,0,0,0,0,0,0,0,0,0,118116023
terra1hscaf8syx3haj6ccry9t6w5gmmt5du48xdrnr8,0,0,0,0,0,0,0,0,0,118096713,0,118096713
terra18y2cc93dfg2vvftl4fvn3k5vs2szlnemrwwqxh,3475794,0,0,0,0,0,66243611,0,0,48347812,0,118067217
terra1l2hf9up4ndx7335xvensvznsx5qdjyj48g3ntt,118027566,0,0,0,0,0,0,0,0,0,0,118027566
terra1pyh6sfjjcwvxd6rmkeqhhhrhagdahc6h90hswz,117986443,0,0,0,0,0,0,0,0,0,0,117986443
terra139cugulh83wqq52aj7nt9vt4ss5ltu0lwh0d5g,0,0,0,0,0,0,0,0,0,117946076,0,117946076
terra159r7hf2q304hk94ud7230kfhesqfk7daephs2c,117820425,0,0,0,0,0,0,0,0,0,0,117820425
terra14l87qc5t57d3k2ucsrn4kntj22x49uyuf9pcqk,0,117791765,0,0,0,0,0,0,0,0,0,117791765
terra1qh7uqg3mssmgstv9ew8jaflgclemur2qkma2ee,132,0,0,0,0,0,96238750,0,0,21545550,0,117784432
terra1gahj5ldltqg698g96ftp542uap30ted0x2jcz2,117756382,0,0,0,0,0,0,0,0,0,0,117756382
terra10ealct503rujv4u8c7jyph23ydav4lgjq74m0z,42605625,0,0,0,0,0,40671346,0,0,34479349,0,117756320
terra1mmh9pwfk7uvwrgewcm65360tcg6ru4hmxcsht5,117743272,0,0,0,0,0,0,0,0,0,0,117743272
terra14sm64p6l5d2ssag9lgaustnxt4fzwc76xer89q,0,78953812,0,0,17983325,0,0,0,0,20751661,0,117688798
terra1ug8tjq49vpz0wugdvun3lj0pgr7upgetjafn5r,0,0,0,0,0,0,0,0,0,117630657,0,117630657
terra145gndkeesete2nuuplvr0n4ak99gyg6stvw4jk,0,0,0,0,0,0,0,0,0,117609029,0,117609029
terra172ctry7mdcje88es0ued7e09jaclqmfg797lnm,117579374,0,0,0,0,0,0,0,0,0,0,117579374
terra16s0ngm356cre0wstmjl3sm5ln0wyr5c6ug8wl0,1459966,0,0,0,64429438,0,0,0,0,51642862,0,117532267
terra1zfcem5e6g67tfdrfwhafz6wlhwruh0jcgys0a9,0,117491701,0,0,0,0,0,0,0,0,0,117491701
terra1ftftalgr3qfwzmvj4d3g66psnl72ns0pny8s48,117489695,0,0,0,0,0,0,0,0,0,0,117489695
terra12xcwaw8cct24wg8m68pkxhm4pmmj8acz9rhzmd,0,42052083,0,0,0,0,0,0,0,75411777,0,117463860
terra142qmes60a9f246q7njzznr937afu6a48ehchl4,117447861,0,0,0,0,0,0,0,0,0,0,117447861
terra1zh08vzu573pzfplfhdw9lz6t47kyqx4lvw33p4,217631,0,0,0,0,0,51587780,0,0,65575161,0,117380572
terra19evm27jdddnhaqg4alw4ekxmtqyuqu3y9ahpfx,0,101122862,0,0,0,0,16247446,0,0,0,0,117370308
terra1p4ehehrqxz7sgxf30y2nd78aev943rumwnaws0,0,0,0,0,0,0,0,0,0,117259907,0,117259907
terra1827nmz86ncfgw9uk7u9s8pa545vtgk3x32ehyy,0,117240845,0,0,0,0,0,0,0,0,0,117240845
terra17rxna2202xtjlewk2cjgcnhae664ehm3m024sh,0,0,0,0,0,0,117168267,0,0,0,0,117168267
terra1hyemcafcxhekf6sm50hq70uewr63waqxevg4me,41643045,0,0,0,0,0,0,0,0,75490811,0,117133856
terra1v2k6xty008y9jdazarks904wx5rxc2ejlfcwmh,117104323,0,0,0,0,0,0,0,0,0,0,117104323
terra13x75vqfhf0us227c3hyjsz37xqv7jcc9z79j66,117091955,0,0,0,0,0,0,0,0,0,0,117091955
terra15hfnm4sxr7euu393pj0casyckgzddfggptymzu,1476358,0,0,0,0,0,88757515,0,0,26853926,0,117087799
terra1t4clh76hwuw9cfze9cuksqwm382hz30w35zhyy,0,117077600,0,0,0,0,0,0,0,0,0,117077600
terra155w25rqau0p6ehej5e3k0mssjkwece479saa0m,41994157,0,0,0,0,0,0,0,0,75079647,0,117073804
terra18lmzl4c6uekkg7ya95r33vr0ducjlud2pp97zn,882011,0,0,0,0,0,56285715,0,0,59878450,0,117046175
terra1n68gcye8rp4mza5a3s0fx86p97ycapjmercmpm,109,0,0,0,0,0,59860110,0,0,57136564,0,116996783
terra15n7hez8ey326uq2ypc85m8y7phgmqk4jlaurwu,0,116915531,0,0,0,0,0,0,0,0,0,116915531
terra12k3zhep8463m5h6rxcr4n44yz9kgffw5gsmzvg,0,0,0,0,0,0,0,0,0,116900192,0,116900192
terra1ddkvudcmauwr66e6nju2azweuhw27fdq2rnx80,2709059,40256091,0,0,0,0,0,0,0,73913356,0,116878506
terra1y8y4euzmfhel902t3rq0w6vja2ev8xt5dpeqk9,0,116797366,0,0,0,0,0,0,0,0,0,116797366
terra1hazknmycnyklzxfy976aw6pnawxvwqfqs4cke0,0,0,0,0,0,0,0,0,0,116751637,0,116751637
terra163lenxzq0fqdegux93t7qcfpql4997mmcqp26h,0,0,0,0,0,0,0,0,0,116705976,0,116705976
terra13nksk7y5e3shcag2pm0fhn2axv6wgl457dw7cm,116647248,0,0,0,0,0,0,0,0,0,0,116647248
terra14u52nqg5k2euu8tc6dy220rfkymceawwx2gq8s,116582033,0,0,0,0,0,0,0,0,0,0,116582033
terra1z6fyappccn6zng9wznn08f4l68gutj2erg4cau,116566034,0,0,0,0,0,0,0,0,0,0,116566034
terra12g7c5j42x38zh6xyfjaur6th9lxvuquen8p6xn,116529010,0,0,0,0,0,0,0,0,0,0,116529010
terra13k6tdxy50fka3y0def49hlna2m2kmme3rn5js0,7158720,35789601,0,0,38265696,0,0,0,0,35293413,0,116507431
terra1clvgx4fpmpdnfgkd8g6qp97sf68g0pv5luezd3,0,42421329,0,0,0,0,0,0,0,74071144,0,116492473
terra1jctdpqdfkgmffd030xjf2wu7l8vke2ygjmyjz3,0,116485339,0,0,0,0,0,0,0,0,0,116485339
terra1vakvx4cwuv5kj0tagrvv6uayfwnwdh7s8zkhzv,116381301,0,0,0,0,0,0,0,0,0,0,116381301
terra165qfwm32afef76xx33xnrug2q235sh0y25mmm7,116362296,0,0,0,0,0,0,0,0,0,0,116362296
terra1csx2jun876m0p74cqdg92dtsr29tap8nlvavck,116259211,0,0,0,0,0,0,0,0,0,0,116259211
terra1df7jjuwlap47ust04pgqeu7cegcz97ggea8scr,0,116247815,0,0,0,0,0,0,0,0,0,116247815
terra1yapllm2g8849d77uxhv0l5fjx79fjr9gup0czy,0,116240000,0,0,0,0,0,0,0,0,0,116240000
terra1wrzyed7axy5wav268gdzws65m4zxqa7xdef8nw,116180297,0,0,0,0,0,0,0,0,0,0,116180297
terra1hwqp66lxc7y4u9gcwwx8znwn0vja67thufxtvz,0,0,0,0,0,0,0,0,0,116166847,0,116166847
terra1zfhgjx58rr6v9v4s3nl4hsxy6tsuxlj8kvlq5n,7025,0,0,0,0,0,91263355,0,0,24850489,0,116120869
terra1x7lvzgtp4mcg2ayqqz8q3zw7juzcqgxl6ugy0d,0,0,0,0,0,0,0,0,116118804,0,0,116118804
terra1sejksm4qa6v0cxjyrjjrnuq6f9d8a3kdfk0gln,116101746,0,0,0,0,0,0,0,0,0,0,116101746
terra1sywzryyqnwe0a9nzmx50glxfl88ckqn0ucyj77,116057422,0,0,0,0,0,0,0,0,0,0,116057422
terra1ql953ppkyed24npkmg9p44x537plsz3q7nuz5t,0,116039325,0,0,0,0,0,0,0,0,0,116039325
terra1jznx8xwftp0cvelejya8kerg0y98xtp2ng0k8p,3649036,0,0,0,0,0,112365322,0,0,0,0,116014358
terra1u93g07j7ckj22uuakwf85tstmcntktq8npmy6d,704062,0,0,0,0,0,86707382,0,0,28522410,0,115933854
terra1cmrqq2lpztxn5jcjqqgcnmx4jkv73ech362qcu,115910174,0,0,0,0,0,0,0,0,0,0,115910174
terra1zwzk2wl7qx58x9j944h3rv6sh7pwhxtgdyrcgl,115879307,0,0,0,0,0,0,0,0,0,0,115879307
terra1tggnxh4fxp2r6aa7xwsq77k3hr6ge8vsup5n7k,11421763,0,30145810,0,0,0,0,0,0,74308580,0,115876153
terra166x04r8rk0hq5mupgx48d00v3f5vff4t57lzfh,115861317,0,0,0,0,0,0,0,0,0,0,115861317
terra1ahwy945hxejx27al9vt4ejvhr0hemtmyq7t2s7,115837564,0,0,0,0,0,0,0,0,0,0,115837564
terra1nzw9lewk6xptvgwt82wfan9lu3ldku5xzzzwat,0,115723376,0,0,0,0,0,0,0,0,0,115723376
terra1srflld39cxgknvqk8jtm8t6808j62r64qyfyst,232673,42084654,0,0,35600499,0,0,0,0,37795559,0,115713385
terra1z2n6xt9v4xhzyvpac09wq5jugal4vextcl2q44,0,86758939,0,0,0,0,0,0,0,28865201,0,115624140
terra1qfhkqrrn9a43xmyyd28pqsx7c3gny9srhq2ttp,0,0,0,0,0,0,0,0,0,115555483,0,115555483
terra1523rd38shazed3afrspunt04fkjp8uz3xulg09,0,0,0,0,0,0,0,0,0,115553970,0,115553970
terra1dqg7x3hgdmuh9kxsgvklt3jl0ne9djaujpgfwp,0,0,0,0,0,0,59622213,0,0,55912199,0,115534411
terra1wpj6hls5maw9xawjqydp32fl6caryrkypsr6sw,0,84987289,0,0,0,0,0,0,0,30540359,0,115527648
terra1zhgwwxrkkx09m8754j7kyyxxyrhj6s9y8845ya,0,115468951,0,0,0,0,0,0,0,0,0,115468951
terra15rqgt3q75xczygpt7mvwh37fmlkh7u7x7fak3j,0,115466100,0,0,0,0,0,0,0,0,0,115466100
terra1uucjsuuyh2z5j0y7978av3snjmfkvel9rtyrp7,115457640,0,0,0,0,0,0,0,0,0,0,115457640
terra1upprf78vauwjd5ymv856xgzm72e6vle3f3yf4e,0,39972849,0,0,0,0,0,0,0,75465176,0,115438025
terra1cq0unduzxfqhn9ny9hd2y6euclvxecxxd54xrm,0,0,0,0,0,0,30446053,0,0,84975102,0,115421154
terra1tlzuv6e3eemxnvce3dmkpzz5edr8q2fs0vquva,0,115375958,0,0,0,0,0,0,0,0,0,115375958
terra1vzwc3chcpz0z2ttn6rwccl5088a4e85u78ann7,65287135,0,0,0,0,0,0,0,0,50070352,0,115357487
terra1srx9fae5u5muxa70qntdkdpuf0079zgljw2765,115328289,0,0,0,0,0,0,0,0,0,0,115328289
terra14l4janrjq8x7wgevyh4flfk5v2e2qcf6v366dx,0,0,0,0,0,0,77447052,0,0,37809337,0,115256389
terra109hw7azmd8c55vkufpwyd4q46yruyf225c8xn8,115142071,0,0,0,0,0,0,0,0,0,0,115142071
terra18j959yk9yl2ecfypv3v5f7s7wep3sz5u7ayzdu,0,0,0,0,0,0,0,0,0,115119828,0,115119828
terra1rumhr5gqq2j0hm5ugntwglhvg0reg9xcx49w6g,0,101123863,0,0,0,0,0,0,0,13983516,0,115107379
terra1m26rt8mrcd6r9cvkpe0c6d4hp0x70g9x47jfzn,0,0,115098217,0,0,0,0,0,0,0,0,115098217
terra1vqm0mhntj5mg6lmk6m5vq2xa4gy0crnq4m7gyg,0,0,0,0,0,0,89161305,0,0,25884924,0,115046229
